npm verbose cli /Users/chzhengx/Library/Application Support/fnm/node-versions/v24.19.0/installation/bin/node /Users/chzhengx/Library/Application Support/fnm/node-versions/v24.19.0/installation/bin/npm
npm http fetch GET 200 https://registry.npmjs.org/pretty-format/-/pretty-format-27.5.1.tgz 2982ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/packageurl-js/-/packageurl-js-2.0.1.tgz 3019ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/package-json-from-dist/-/package-json-from-dist-1.0.1.tgz 3112ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/socks/-/socks-2.8.9.tgz 3152ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/path-exists/-/path-exists-4.0.0.tgz 3188ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/p-map/-/p-map-7.0.6.tgz 3189ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz 3197ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-is/-/react-is-17.0.2.tgz 3205ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/p-locate/-/p-locate-5.0.0.tgz 3201ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/optionator/-/optionator-0.9.4.tgz 3201ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/parse5/-/parse5-8.0.1.tgz 3203ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/once/-/once-1.4.0.tgz 3236ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ret/-/ret-0.1.15.tgz 3242ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/p-limit/-/p-limit-3.1.0.tgz 3333ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/normalize-package-data/-/normalize-package-data-8.0.0.tgz 3383ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/negotiator/-/negotiator-1.0.0.tgz 3413ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/node-abi/-/node-abi-3.94.0.tgz 3420ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/napi-build-utils/-/napi-build-utils-2.0.0.tgz 3423ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/obug/-/obug-2.1.4.tgz 3426ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/nopt/-/nopt-8.1.0.tgz 3427ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/nearley/-/nearley-2.20.1.tgz 3428ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/nanoid/-/nanoid-3.3.18.tgz 3524ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/node-gyp/-/node-gyp-11.5.0.tgz 3547ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass-sized/-/minipass-sized-1.0.3.tgz 3644ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass-flush/-/minipass-flush-1.0.7.tgz 3646ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mkdirp-classic/-/mkdirp-classic-0.5.3.tgz 3721ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minizlib/-/minizlib-3.1.0.tgz 3730ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 3732ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/moo/-/moo-0.5.3.tgz 3735ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass-fetch/-/minipass-fetch-4.0.1.tgz 3742ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass-collect/-/minipass-collect-2.0.1.tgz 3769ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/nan/-/nan-2.22.2.tgz 3779ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/playwright-core/-/playwright-core-1.62.1.tgz 3804ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/natural-compare/-/natural-compare-1.4.0.tgz 3898ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mimic-response/-/mimic-response-3.1.0.tgz 3898ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass-pipeline/-/minipass-pipeline-1.2.4.tgz 3899ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minipass/-/minipass-7.1.3.tgz 3910ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/playwright/-/playwright-1.62.1.tgz 3929ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/min-indent/-/min-indent-1.0.1.tgz 3949ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz 3982ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/make-fetch-happen/-/make-fetch-happen-14.0.3.tgz 3993ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mdn-data/-/mdn-data-2.27.1.tgz 3998ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-10.2.6.tgz 4000ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/make-dir/-/make-dir-4.0.0.tgz 4018ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz 4101ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/prettier/-/prettier-3.9.6.tgz 4123ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-dom/-/react-dom-19.2.8.tgz 4125ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/locate-path/-/locate-path-6.0.0.tgz 4121ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss/-/lightningcss-1.33.0.tgz 4134ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lz-string/-/lz-string-1.5.0.tgz 4133ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/magicast/-/magicast-0.5.4.tgz 4135ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/levn/-/levn-0.4.1.tgz 4203ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/keyv/-/keyv-4.5.4.tgz 4233ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz 4234ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/magic-string/-/magic-string-0.30.21.tgz 4240ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz 4247ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/json-stable-stringify-without-jsonify/-/json-stable-stringify-without-jsonify-1.0.1.tgz 4333ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/json-buffer/-/json-buffer-3.0.1.tgz 4367ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-potential-custom-element-name/-/is-potential-custom-element-name-1.0.1.tgz 4375ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz 4412ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/jackspeak/-/jackspeak-3.4.3.tgz 4416ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/istanbul-lib-coverage/-/istanbul-lib-coverage-3.2.2.tgz 4420ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/istanbul-reports/-/istanbul-reports-3.2.0.tgz 4429ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz 4463ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/istanbul-lib-report/-/istanbul-lib-report-3.0.1.tgz 4472ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-extglob/-/is-extglob-2.1.1.tgz 4480ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/jsdom/-/jsdom-30.0.1.tgz 4501ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-4.3.1.tgz 4510ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-glob/-/is-glob-4.0.3.tgz 4539ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ip-address/-/ip-address-10.5.0.tgz 4545ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/indent-string/-/indent-string-4.0.0.tgz 4582ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz 4590ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ignore/-/ignore-5.3.2.tgz 4618ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/http-proxy-agent/-/http-proxy-agent-7.0.2.tgz 4623ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ini/-/ini-1.3.8.tgz 4638ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.6.3.tgz 4648ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/imurmurhash/-/imurmurhash-0.1.4.tgz 4689ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/html-escaper/-/html-escaper-2.0.2.tgz 4690ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ieee754/-/ieee754-1.2.1.tgz 4690ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz 4726ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/http-cache-semantics/-/http-cache-semantics-4.2.0.tgz 4730ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/html-encoding-sniffer/-/html-encoding-sniffer-6.0.0.tgz 4746ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/hosted-git-info/-/hosted-git-info-9.0.3.tgz 4767ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz 4807ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/github-from-package/-/github-from-package-0.0.0.tgz 4817ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-7.0.6.tgz 4850ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-6.0.2.tgz 4865ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fsevents/-/fsevents-2.3.2.tgz 4877ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fs-constants/-/fs-constants-1.0.0.tgz 4908ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fs-minipass/-/fs-minipass-3.0.3.tgz 4911ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/flatted/-/flatted-3.4.4.tgz 4912ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/glob/-/glob-10.5.0.tgz 4921ms (cache miss)
npm warn deprecated glob@10.5.0: Old versions of glob are not supported, and contain widely publicized security vulnerabilities, which have been fixed in the current version. Please update. Support for old versions may be purchased (at exorbitant rates) by contacting i@izs.me
npm http fetch GET 200 https://registry.npmjs.org/libxmljs2/-/libxmljs2-0.37.0.tgz 4941ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/find-up/-/find-up-5.0.0.tgz 4966ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/foreground-child/-/foreground-child-3.3.1.tgz 4981ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fdir/-/fdir-6.5.0.tgz 5003ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/file-uri-to-path/-/file-uri-to-path-1.0.0.tgz 5039ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/flat-cache/-/flat-cache-4.0.1.tgz 5046ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/file-entry-cache/-/file-entry-cache-8.0.0.tgz 5056ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-json-stable-stringify/-/fast-json-stable-stringify-2.1.0.tgz 5091ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-darwin-arm64/-/lightningcss-darwin-arm64-1.33.0.tgz 5131ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-levenshtein/-/fast-levenshtein-2.0.6.tgz 5129ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/extend/-/extend-3.0.2.tgz 5133ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esrecurse/-/esrecurse-4.3.0.tgz 5134ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/exponential-backoff/-/exponential-backoff-3.1.3.tgz 5135ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz 5137ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/expect-type/-/expect-type-1.4.0.tgz 5140ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-uri/-/fast-uri-3.1.6.tgz 5144ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/estraverse/-/estraverse-5.3.0.tgz 5202ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esutils/-/esutils-2.0.3.tgz 5202ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/estree-walker/-/estree-walker-3.0.3.tgz 5217ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/espree/-/espree-11.2.0.tgz 5283ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/expand-template/-/expand-template-2.0.3.tgz 5294ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-visitor-keys/-/eslint-visitor-keys-5.0.1.tgz 5325ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esquery/-/esquery-1.7.0.tgz 5329ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-config-prettier/-/eslint-config-prettier-10.1.8.tgz 5342ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/env-paths/-/env-paths-2.2.1.tgz 5353ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/err-code/-/err-code-2.0.3.tgz 5366ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/encoding/-/encoding-0.1.13.tgz 5420ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/end-of-stream/-/end-of-stream-1.4.5.tgz 5421ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-scope/-/eslint-scope-9.1.2.tgz 5423ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/entities/-/entities-8.0.0.tgz 5424ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/es-module-lexer/-/es-module-lexer-2.3.1.tgz 5425ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint/-/eslint-10.8.1.tgz 5476ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/detect-libc/-/detect-libc-2.1.2.tgz 5491ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dequal/-/dequal-2.0.3.tgz 5499ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dom-accessibility-api/-/dom-accessibility-api-0.5.16.tgz 5499ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-9.2.2.tgz 5546ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/deep-extend/-/deep-extend-0.6.0.tgz 5550ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/deep-is/-/deep-is-0.1.4.tgz 5554ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/discontinuous-range/-/discontinuous-range-1.0.0.tgz 5561ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eastasianwidth/-/eastasianwidth-0.2.0.tgz 5587ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/decompress-response/-/decompress-response-6.0.0.tgz 5587ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/debug/-/debug-4.4.3.tgz 5652ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/escape-string-regexp/-/escape-string-regexp-4.0.0.tgz 5681ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/decimal.js/-/decimal.js-10.6.0.tgz 5705ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/data-urls/-/data-urls-7.0.0.tgz 5706ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz 5705ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/css.escape/-/css.escape-1.5.1.tgz 5721ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz 5722ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/csstype/-/csstype-3.2.3.tgz 5725ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/css-tree/-/css-tree-3.2.1.tgz 5744ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz 5755ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz 5759ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/commander/-/commander-14.0.3.tgz 5771ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/chownr/-/chownr-3.0.0.tgz 5799ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/buffer/-/buffer-5.7.1.tgz 5804ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/chai/-/chai-6.2.2.tgz 5816ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-5.0.9.tgz 5867ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/bindings/-/bindings-1.5.0.tgz 5910ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/base64-js/-/base64-js-1.5.1.tgz 5919ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/bidi-js/-/bidi-js-1.0.3.tgz 5950ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ast-v8-to-istanbul/-/ast-v8-to-istanbul-1.0.5.tgz 5962ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz 5962ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/assertion-error/-/assertion-error-2.0.1.tgz 5962ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/bl/-/bl-4.1.0.tgz 5963ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz 5988ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz 5989ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/aria-query/-/aria-query-5.3.0.tgz 5994ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ajv-formats/-/ajv-formats-3.0.1.tgz 5998ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/agent-base/-/agent-base-7.1.4.tgz 6033ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/cacache/-/cacache-19.0.1.tgz 6034ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/acorn-jsx/-/acorn-jsx-5.3.2.tgz 6080ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz 6123ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/abbrev/-/abbrev-3.0.1.tgz 6232ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/expect/-/expect-4.1.10.tgz 6233ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/acorn/-/acorn-8.18.0.tgz 6234ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/spy/-/spy-4.1.10.tgz 6234ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/coverage-v8/-/coverage-v8-4.1.10.tgz 6233ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ajv-formats-draft2019/-/ajv-formats-draft2019-1.6.1.tgz 6236ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/snapshot/-/snapshot-4.1.10.tgz 6235ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/runner/-/runner-4.1.10.tgz 6238ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/mocker/-/mocker-4.1.10.tgz 6242ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/utils/-/utils-4.1.10.tgz 6243ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-8.20.0.tgz 6410ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/react-dom/-/react-dom-19.2.4.tgz 6455ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/json-schema/-/json-schema-7.0.15.tgz 6471ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/estree/-/estree-1.0.9.tgz 6471ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.67.0.tgz 6507ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/type-utils/-/type-utils-8.67.0.tgz 6551ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-24.10.1.tgz 6588ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/utils/-/utils-8.67.0.tgz 6593ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/typescript-estree/-/typescript-estree-8.67.0.tgz 6634ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/scope-manager/-/scope-manager-8.67.0.tgz 6664ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitejs/plugin-react/-/plugin-react-6.0.5.tgz 6676ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-8.67.0.tgz 6676ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/esrecurse/-/esrecurse-4.3.1.tgz 6677ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/react/-/react-19.2.18.tgz 6682ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/eslint-plugin/-/eslint-plugin-8.67.0.tgz 6700ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/types/-/types-8.67.0.tgz 6705ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/tsconfig-utils/-/tsconfig-utils-8.67.0.tgz 6733ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/aria-query/-/aria-query-5.0.4.tgz 6750ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/deep-eql/-/deep-eql-4.0.2.tgz 6761ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.1.tgz 6771ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@standard-schema/spec/-/spec-1.1.0.tgz 6783ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@testing-library/react/-/react-16.3.2.tgz 6832ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@testing-library/jest-dom/-/jest-dom-7.0.1.tgz 6833ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@testing-library/dom/-/dom-10.4.1.tgz 6835ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@playwright/test/-/test-1.62.1.tgz 6863ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types/chai/-/chai-5.2.3.tgz 6906ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oxc-project/types/-/types-0.144.0.tgz 6911ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@pkgjs/parseargs/-/parseargs-0.11.0.tgz 6923ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oozcitak/url/-/url-3.0.0.tgz 6945ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oozcitak/infra/-/infra-2.0.2.tgz 6954ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oozcitak/util/-/util-10.0.0.tgz 6976ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/pretty-format/-/pretty-format-4.1.10.tgz 7011ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@npmcli/agent/-/agent-3.0.0.tgz 7012ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oozcitak/dom/-/dom-2.0.2.tgz 7034ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@isaacs/fs-minipass/-/fs-minipass-4.0.1.tgz 7068ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@isaacs/cliui/-/cliui-8.0.2.tgz 7068ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz 7071ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz 7074ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/retry/-/retry-0.4.3.tgz 7112ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanfs/types/-/types-0.15.0.tgz 7125ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz 7131ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz 7143ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@npmcli/fs/-/fs-4.0.0.tgz 7180ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanfs/core/-/core-0.19.2.tgz 7188ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@exodus/bytes/-/bytes-1.15.1.tgz 7213ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/js/-/js-10.0.1.tgz 7224ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/object-schema/-/object-schema-3.0.5.tgz 7236ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/plugin-kit/-/plugin-kit-0.7.2.tgz 7250ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/core/-/core-1.2.1.tgz 7283ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/config-helpers/-/config-helpers-0.7.0.tgz 7292ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@humanfs/node/-/node-0.16.8.tgz 7296ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint/config-array/-/config-array-0.23.5.tgz 7317ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@csstools/css-syntax-patches-for-csstree/-/css-syntax-patches-for-csstree-1.1.7.tgz 7445ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@csstools/css-parser-algorithms/-/css-parser-algorithms-4.0.0.tgz 7445ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@csstools/css-tokenizer/-/css-tokenizer-4.0.0.tgz 7445ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@csstools/css-color-parser/-/css-color-parser-4.1.10.tgz 7447ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@eslint-community/regexpp/-/regexpp-4.12.2.tgz 7449ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@cyclonedx/cyclonedx-npm/-/cyclonedx-npm-6.0.1.tgz 7448ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@csstools/css-calc/-/css-calc-3.3.0.tgz 7461ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@csstools/color-helpers/-/color-helpers-6.1.0.tgz 7488ms (cache miss)
